Order_ID,Customer_ID,Platform,Order_date_&_time,Delivery_Time(Minutes),Product_Category,Order_Value(INR),Customer_Feedback,Service_Rating,Delivery_Delay,Refund_Requested
ORD066094,CUST4971,JioMart,2025-03-10 22:29:30,28.0,Fruits & Vegetables,129.0,Items missing from order.,2.0,No,Yes
ORD066096,CUST4346,Blinkit,2025-03-10 19:29:30,35.0,Personal Care,755.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066097,CUST2957,Swiggy Instamart,2025-03-10 03:29:30,26.0,Grocery,1395.0,Wrong item delivered.,1.0,No,Yes
ORD066098,CUST8019,Blinkit,2025-03-10 18:29:30,33.0,Personal Care,290.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066099,CUST3515,Swiggy Instamart,2025-03-10 02:29:30,31.0,Personal Care,1250.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066101,CUST4295,Swiggy Instamart,2025-03-10 08:29:30,41.0,Fruits & Vegetables,245.0,"Very late delivery, not happy.",2.0,Yes,Yes
ORD066102,CUST6271,Swiggy Instamart,2025-03-10 21:29:30,50.0,Dairy,343.0,Wrong item delivered.,1.0,Yes,Yes
ORD066103,CUST7637,Blinkit,2025-03-10 19:29:30,22.0,Grocery,406.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066106,CUST4909,Swiggy Instamart,2025-03-10 09:29:30,35.0,Grocery,748.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066107,CUST5290,Blinkit,2025-03-10 01:29:30,11.0,Grocery,969.0,Good quality products.,4.0,No,No
ORD066108,CUST4184,JioMart,2025-03-10 02:29:30,27.0,Personal Care,275.0,Wrong item delivered.,1.0,No,Yes
ORD066111,CUST8320,Swiggy Instamart,2025-03-10 19:29:30,27.0,Personal Care,714.0,Quick and reliable!,5.0,No,No
ORD066114,CUST1271,Blinkit,2025-03-10 07:29:30,40.0,Personal Care,756.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066115,CUST6287,Blinkit,2025-03-10 23:29:30,40.0,Beverages,445.0,"Fast delivery, great service!",5.0,No,No
ORD066120,CUST4591,Blinkit,2025-03-10 19:29:30,40.0,Dairy,173.0,Good quality products.,4.0,No,No
ORD066123,CUST1042,JioMart,2025-03-10 18:29:30,5.0,Snacks,384.0,"Easy to order, loved it!",5.0,No,No
ORD066125,CUST9261,Blinkit,2025-03-10 20:29:30,21.0,Dairy,592.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066126,CUST4063,JioMart,2025-03-10 07:29:30,31.0,Personal Care,1588.0,Good quality products.,4.0,No,No
ORD066128,CUST8386,Swiggy Instamart,2025-03-10 17:29:30,49.0,Personal Care,1611.0,Excellent experience!,5.0,Yes,No
ORD066129,CUST3180,JioMart,2025-03-10 17:29:30,18.0,Beverages,926.0,Packaging could be better.,3.0,No,No
ORD066134,CUST5133,JioMart,2025-03-10 21:29:30,30.0,Fruits & Vegetables,581.0,Wrong item delivered.,1.0,No,Yes
ORD066136,CUST7576,Blinkit,2025-03-10 12:29:30,43.0,Personal Care,933.0,Items missing from order.,2.0,Yes,Yes
ORD066138,CUST6363,Swiggy Instamart,2025-03-10 03:29:30,5.0,Dairy,739.0,Delivery person was rude.,2.0,No,Yes
ORD066141,CUST1820,JioMart,2025-03-10 00:29:30,17.0,Dairy,354.0,Items missing from order.,2.0,No,Yes
ORD066142,CUST8707,Blinkit,2025-03-10 01:29:30,44.0,Snacks,168.0,"Horrible experience, never ordering again.",1.0,Yes,Yes
ORD066143,CUST7525,JioMart,2025-03-10 10:29:30,20.0,Dairy,639.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066144,CUST1911,Blinkit,2025-03-10 17:29:30,19.0,Fruits & Vegetables,533.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066145,CUST8825,Blinkit,2025-03-10 21:29:30,16.0,Fruits & Vegetables,476.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066146,CUST1486,Swiggy Instamart,2025-03-10 14:29:30,18.0,Personal Care,1492.0,Excellent experience!,5.0,No,No
ORD066151,CUST8146,Swiggy Instamart,2025-03-10 22:29:30,24.0,Fruits & Vegetables,63.0,Good quality products.,4.0,No,No
ORD066155,CUST4732,Swiggy Instamart,2025-03-10 17:29:30,30.0,Beverages,357.0,Very satisfied with the service.,5.0,No,No
ORD066156,CUST6290,Blinkit,2025-03-10 05:29:30,25.0,Beverages,120.0,Very satisfied with the service.,5.0,No,No
ORD066158,CUST5550,Swiggy Instamart,2025-03-10 11:29:30,17.0,Beverages,362.0,Packaging could be better.,3.0,No,No
ORD066160,CUST9074,Swiggy Instamart,2025-03-10 11:29:30,18.0,Grocery,1301.0,Very satisfied with the service.,5.0,No,No
ORD066161,CUST2163,Blinkit,2025-03-10 00:29:30,46.0,Fruits & Vegetables,515.0,Wrong item delivered.,1.0,Yes,Yes
ORD066165,CUST7974,JioMart,2025-03-10 17:29:30,22.0,Grocery,816.0,Delivery person was rude.,2.0,No,Yes
ORD066166,CUST4386,Swiggy Instamart,2025-03-10 04:29:30,19.0,Snacks,63.0,Quick and reliable!,5.0,No,No
ORD066167,CUST5028,Blinkit,2025-03-10 12:29:30,33.0,Fruits & Vegetables,124.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066168,CUST7378,Blinkit,2025-03-10 21:29:30,18.0,Fruits & Vegetables,444.0,Wrong item delivered.,1.0,No,Yes
ORD066175,CUST3680,Swiggy Instamart,2025-03-10 23:29:30,45.0,Personal Care,193.0,Packaging could be better.,3.0,Yes,No
ORD066178,CUST3946,Swiggy Instamart,2025-03-10 05:29:30,38.0,Beverages,317.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066182,CUST7538,JioMart,2025-03-10 02:29:30,41.0,Grocery,1418.0,"Very late delivery, not happy.",2.0,Yes,Yes
ORD066183,CUST9142,Swiggy Instamart,2025-03-10 12:29:30,46.0,Snacks,92.0,"Horrible experience, never ordering again.",1.0,Yes,Yes
ORD066186,CUST9253,Blinkit,2025-03-10 09:29:30,20.0,Fruits & Vegetables,172.0,Quick and reliable!,5.0,No,No
ORD066187,CUST5638,Swiggy Instamart,2025-03-10 04:29:30,32.0,Snacks,233.0,Packaging could be better.,3.0,No,No
ORD066192,CUST2414,JioMart,2025-03-10 17:29:30,14.0,Dairy,694.0,Very satisfied with the service.,5.0,No,No
ORD066193,CUST7735,Swiggy Instamart,2025-03-10 05:29:30,16.0,Fruits & Vegetables,396.0,"Easy to order, loved it!",5.0,No,No
ORD066203,CUST3388,Swiggy Instamart,2025-03-10 15:29:30,37.0,Grocery,872.0,Items missing from order.,2.0,No,Yes
ORD066207,CUST1144,JioMart,2025-03-10 14:29:30,23.0,Snacks,380.0,Excellent experience!,5.0,No,No
ORD066210,CUST5781,JioMart,2025-03-10 05:29:30,40.0,Fruits & Vegetables,391.0,Delivery person was rude.,2.0,No,Yes
ORD066211,CUST6408,Blinkit,2025-03-10 08:29:30,31.0,Snacks,496.0,Quick and reliable!,5.0,No,No
ORD066212,CUST2633,Blinkit,2025-03-10 09:29:30,25.0,Beverages,863.0,Delivery person was rude.,2.0,No,Yes
ORD066213,CUST2257,Blinkit,2025-03-10 05:29:30,5.0,Snacks,432.0,Very satisfied with the service.,5.0,No,No
ORD066214,CUST8058,Blinkit,2025-03-10 23:29:30,31.0,Dairy,684.0,Very satisfied with the service.,5.0,No,No
ORD066215,CUST9608,Swiggy Instamart,2025-03-10 08:29:30,32.0,Snacks,102.0,"Easy to order, loved it!",5.0,No,No
ORD066216,CUST4650,Swiggy Instamart,2025-03-10 14:29:30,24.0,Snacks,292.0,Excellent experience!,5.0,No,No
ORD066217,CUST3621,Blinkit,2025-03-10 18:29:30,22.0,Beverages,588.0,Items missing from order.,2.0,No,Yes
ORD066218,CUST2195,JioMart,2025-03-10 10:29:30,35.0,Dairy,168.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066220,CUST6119,Blinkit,2025-03-10 17:29:30,25.0,Fruits & Vegetables,360.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066222,CUST7184,Blinkit,2025-03-10 09:29:30,35.0,Fruits & Vegetables,219.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066223,CUST9119,Swiggy Instamart,2025-03-10 12:29:30,33.0,Snacks,436.0,Items missing from order.,2.0,No,Yes
ORD066224,CUST6671,Blinkit,2025-03-10 02:29:30,30.0,Beverages,704.0,"Fast delivery, great service!",5.0,No,No
ORD066226,CUST8398,JioMart,2025-03-10 04:29:30,18.0,Dairy,668.0,Delivery person was rude.,2.0,No,Yes
ORD066227,CUST4829,JioMart,2025-03-10 02:29:30,30.0,Fruits & Vegetables,684.0,Excellent experience!,5.0,No,No
ORD066229,CUST5331,Swiggy Instamart,2025-03-10 15:29:30,10.0,Beverages,387.0,Quick and reliable!,5.0,No,No
ORD066231,CUST7201,JioMart,2025-03-10 12:29:30,25.0,Beverages,701.0,Very satisfied with the service.,5.0,No,No
ORD066232,CUST8904,JioMart,2025-03-10 22:29:30,28.0,Beverages,953.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066233,CUST8020,JioMart,2025-03-10 14:29:30,38.0,Personal Care,899.0,Packaging could be better.,3.0,No,No
ORD066237,CUST4403,Swiggy Instamart,2025-03-10 22:29:30,25.0,Beverages,419.0,Items missing from order.,2.0,No,Yes
ORD066239,CUST1431,Blinkit,2025-03-10 01:29:30,36.0,Personal Care,340.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066240,CUST8999,JioMart,2025-03-10 07:29:30,10.0,Grocery,765.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066245,CUST9275,Blinkit,2025-03-10 22:29:30,17.0,Dairy,593.0,"Fast delivery, great service!",5.0,No,No
ORD066248,CUST5761,Swiggy Instamart,2025-03-10 05:29:30,30.0,Fruits & Vegetables,282.0,Packaging could be better.,3.0,No,No
ORD066252,CUST9316,JioMart,2025-03-10 19:29:30,37.0,Grocery,394.0,Excellent experience!,5.0,No,No
ORD066254,CUST1276,Blinkit,2025-03-10 19:29:30,14.0,Beverages,504.0,Good quality products.,4.0,No,No
ORD066255,CUST9598,JioMart,2025-03-10 03:29:30,15.0,Grocery,1462.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066256,CUST9490,Blinkit,2025-03-10 21:29:30,28.0,Fruits & Vegetables,630.0,Packaging could be better.,3.0,No,No
ORD066257,CUST3737,Blinkit,2025-03-10 21:29:30,33.0,Fruits & Vegetables,473.0,Delivery person was rude.,2.0,No,Yes
ORD066259,CUST8388,Blinkit,2025-03-10 11:29:30,37.0,Dairy,561.0,Quick and reliable!,5.0,No,No
ORD066260,CUST1501,Swiggy Instamart,2025-03-10 21:29:30,16.0,Fruits & Vegetables,500.0,Wrong item delivered.,1.0,No,Yes
ORD066261,CUST5628,Blinkit,2025-03-10 00:29:30,45.0,Beverages,949.0,Wrong item delivered.,1.0,Yes,Yes
ORD066264,CUST6707,Swiggy Instamart,2025-03-10 12:29:30,48.0,Snacks,360.0,Packaging could be better.,3.0,Yes,No
ORD066265,CUST5156,Blinkit,2025-03-10 11:29:30,47.0,Grocery,1355.0,Items missing from order.,2.0,Yes,Yes
ORD066268,CUST7016,Blinkit,2025-03-10 14:29:30,55.0,Personal Care,1186.0,Quick and reliable!,5.0,Yes,No
ORD066270,CUST9836,Swiggy Instamart,2025-03-10 05:29:30,25.0,Dairy,535.0,"Fast delivery, great service!",5.0,No,No
ORD066272,CUST5161,Swiggy Instamart,2025-03-10 06:29:30,40.0,Personal Care,1460.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066274,CUST2597,Swiggy Instamart,2025-03-10 03:29:30,10.0,Snacks,341.0,Packaging could be better.,3.0,No,No
ORD066275,CUST1769,Blinkit,2025-03-10 15:29:30,42.0,Grocery,682.0,"Horrible experience, never ordering again.",1.0,Yes,Yes
ORD066276,CUST5366,Swiggy Instamart,2025-03-10 17:29:30,23.0,Personal Care,1003.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066284,CUST9370,Swiggy Instamart,2025-03-10 00:29:30,38.0,Fruits & Vegetables,235.0,Wrong item delivered.,1.0,No,Yes
ORD066286,CUST4807,Swiggy Instamart,2025-03-10 06:29:30,27.0,Snacks,79.0,Very satisfied with the service.,5.0,No,No
ORD066288,CUST2965,Blinkit,2025-03-10 22:29:30,36.0,Fruits & Vegetables,113.0,Delivery person was rude.,2.0,No,Yes
ORD066289,CUST9536,Swiggy Instamart,2025-03-10 20:29:30,20.0,Dairy,102.0,Excellent experience!,5.0,No,No
ORD066290,CUST7972,Blinkit,2025-03-10 06:29:30,52.0,Dairy,593.0,"Horrible experience, never ordering again.",1.0,Yes,Yes
ORD066293,CUST1469,JioMart,2025-03-10 09:29:30,24.0,Snacks,134.0,"Easy to order, loved it!",5.0,No,No
ORD066295,CUST7022,JioMart,2025-03-10 05:29:30,23.0,Grocery,1024.0,Delivery person was rude.,2.0,No,Yes
ORD066297,CUST4757,Blinkit,2025-03-10 15:29:30,22.0,Fruits & Vegetables,264.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066298,CUST6909,Swiggy Instamart,2025-03-10 08:29:30,46.0,Beverages,164.0,"Very late delivery, not happy.",2.0,Yes,Yes
ORD066301,CUST7941,JioMart,2025-03-10 09:29:30,42.0,Fruits & Vegetables,417.0,"Easy to order, loved it!",5.0,Yes,No
ORD066304,CUST5130,Swiggy Instamart,2025-03-10 08:29:30,28.0,Personal Care,1120.0,Good quality products.,4.0,No,No
ORD066307,CUST1652,JioMart,2025-03-10 19:29:30,40.0,Dairy,597.0,Delivery person was rude.,2.0,No,Yes
ORD066313,CUST9610,JioMart,2025-03-10 22:29:30,21.0,Dairy,131.0,"Fast delivery, great service!",5.0,No,No
ORD066314,CUST5912,Swiggy Instamart,2025-03-10 05:29:30,38.0,Beverages,488.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066315,CUST4228,Blinkit,2025-03-10 21:29:30,44.0,Snacks,444.0,"Easy to order, loved it!",5.0,Yes,No
ORD066317,CUST9419,JioMart,2025-03-10 23:29:30,35.0,Grocery,613.0,Items missing from order.,2.0,No,Yes
ORD066323,CUST5125,Blinkit,2025-03-10 05:29:30,22.0,Beverages,736.0,"Easy to order, loved it!",5.0,No,No
ORD066324,CUST8269,Blinkit,2025-03-10 00:29:30,33.0,Fruits & Vegetables,636.0,Items missing from order.,2.0,No,Yes
ORD066325,CUST2303,JioMart,2025-03-10 23:29:30,31.0,Personal Care,1223.0,"Easy to order, loved it!",5.0,No,No
ORD066326,CUST7344,JioMart,2025-03-10 12:29:30,33.0,Fruits & Vegetables,117.0,Packaging could be better.,3.0,No,No
ORD066327,CUST9116,Swiggy Instamart,2025-03-10 21:29:30,10.0,Personal Care,852.0,Good quality products.,4.0,No,No
ORD066328,CUST9237,JioMart,2025-03-10 21:29:30,35.0,Personal Care,1377.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066329,CUST1667,Blinkit,2025-03-10 03:29:30,48.0,Fruits & Vegetables,567.0,"Fast delivery, great service!",5.0,Yes,No
ORD066335,CUST5102,Swiggy Instamart,2025-03-10 00:29:30,26.0,Beverages,524.0,"Fast delivery, great service!",5.0,No,No
ORD066339,CUST7072,Blinkit,2025-03-10 15:29:30,20.0,Fruits & Vegetables,226.0,Delivery person was rude.,2.0,No,Yes
ORD066342,CUST5293,JioMart,2025-03-10 21:29:30,22.0,Grocery,201.0,Good quality products.,4.0,No,No
ORD066343,CUST2762,Blinkit,2025-03-10 10:29:30,30.0,Personal Care,582.0,Excellent experience!,5.0,No,No
ORD066344,CUST5702,Blinkit,2025-03-10 16:29:30,38.0,Fruits & Vegetables,558.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066345,CUST9951,Blinkit,2025-03-10 10:29:30,25.0,Personal Care,242.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066346,CUST1109,Blinkit,2025-03-10 00:29:30,31.0,Beverages,747.0,Quick and reliable!,5.0,No,No
ORD066350,CUST3832,JioMart,2025-03-10 06:29:30,30.0,Personal Care,996.0,"Easy to order, loved it!",5.0,No,No
ORD066355,CUST1650,Swiggy Instamart,2025-03-10 05:29:30,40.0,Snacks,311.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066356,CUST6678,Blinkit,2025-03-10 10:29:30,22.0,Dairy,643.0,Good quality products.,4.0,No,No
ORD066357,CUST9540,Swiggy Instamart,2025-03-10 00:29:30,47.0,Personal Care,1953.0,Very satisfied with the service.,5.0,Yes,No
ORD066358,CUST8872,JioMart,2025-03-10 14:29:30,48.0,Fruits & Vegetables,627.0,Very satisfied with the service.,5.0,Yes,No
ORD066359,CUST7370,JioMart,2025-03-10 07:29:30,13.0,Fruits & Vegetables,97.0,Very satisfied with the service.,5.0,No,No
ORD066360,CUST9528,Swiggy Instamart,2025-03-10 04:29:30,25.0,Personal Care,235.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066363,CUST7224,Swiggy Instamart,2025-03-10 11:29:30,43.0,Dairy,655.0,Packaging could be better.,3.0,Yes,No
ORD066365,CUST5580,JioMart,2025-03-10 14:29:30,28.0,Beverages,575.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066367,CUST7294,Blinkit,2025-03-10 10:29:30,28.0,Beverages,643.0,Delivery person was rude.,2.0,No,Yes
ORD066369,CUST9161,Swiggy Instamart,2025-03-10 10:29:30,15.0,Personal Care,1222.0,Packaging could be better.,3.0,No,No
ORD066370,CUST2024,Swiggy Instamart,2025-03-10 23:29:30,47.0,Beverages,802.0,"Not fresh, disappointed.",2.0,Yes,Yes
ORD066376,CUST2939,JioMart,2025-03-10 12:29:30,38.0,Snacks,104.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066377,CUST1490,Blinkit,2025-03-10 20:29:30,25.0,Dairy,421.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066378,CUST6355,Swiggy Instamart,2025-03-10 20:29:30,18.0,Personal Care,1362.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066382,CUST3125,JioMart,2025-03-10 22:29:30,44.0,Fruits & Vegetables,302.0,"Very late delivery, not happy.",2.0,Yes,Yes
ORD066385,CUST5531,Blinkit,2025-03-10 23:29:30,28.0,Beverages,266.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066390,CUST6572,Blinkit,2025-03-10 15:29:30,30.0,Dairy,701.0,"Fast delivery, great service!",5.0,No,No
ORD066391,CUST9075,Swiggy Instamart,2025-03-10 07:29:30,13.0,Fruits & Vegetables,474.0,Quick and reliable!,5.0,No,No
ORD066392,CUST9893,JioMart,2025-03-10 18:29:30,35.0,Grocery,1091.0,Delivery person was rude.,2.0,No,Yes
ORD066397,CUST8873,JioMart,2025-03-10 04:29:30,29.0,Grocery,775.0,Quick and reliable!,5.0,No,No
ORD066403,CUST7988,Blinkit,2025-03-10 04:29:30,9.0,Dairy,479.0,"Fast delivery, great service!",5.0,No,No
ORD066404,CUST1460,Blinkit,2025-03-10 11:29:30,47.0,Grocery,1071.0,Good quality products.,4.0,Yes,No
ORD066410,CUST5542,Swiggy Instamart,2025-03-10 21:29:30,22.0,Dairy,258.0,Wrong item delivered.,1.0,No,Yes
ORD066414,CUST6864,Swiggy Instamart,2025-03-10 17:29:30,35.0,Fruits & Vegetables,125.0,Packaging could be better.,3.0,No,No
ORD066415,CUST5501,JioMart,2025-03-10 23:29:30,23.0,Beverages,812.0,Quick and reliable!,5.0,No,No
ORD066416,CUST8905,JioMart,2025-03-10 13:29:30,44.0,Snacks,99.0,"Not fresh, disappointed.",2.0,Yes,Yes
ORD066419,CUST5349,Blinkit,2025-03-10 10:29:30,24.0,Dairy,460.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066423,CUST2086,Blinkit,2025-03-10 22:29:30,37.0,Grocery,1290.0,Excellent experience!,5.0,No,No
ORD066424,CUST7735,JioMart,2025-03-10 23:29:30,34.0,Beverages,145.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066425,CUST9400,JioMart,2025-03-10 19:29:30,32.0,Fruits & Vegetables,366.0,Wrong item delivered.,1.0,No,Yes
ORD066432,CUST1954,Swiggy Instamart,2025-03-10 15:29:30,31.0,Snacks,62.0,Items missing from order.,2.0,No,Yes
ORD066435,CUST4595,Swiggy Instamart,2025-03-10 05:29:30,36.0,Fruits & Vegetables,321.0,Very satisfied with the service.,5.0,No,No
ORD066438,CUST1452,Swiggy Instamart,2025-03-10 20:29:30,20.0,Snacks,287.0,Very satisfied with the service.,5.0,No,No
ORD066439,CUST7122,Swiggy Instamart,2025-03-10 18:29:30,35.0,Beverages,557.0,Very satisfied with the service.,5.0,No,No
ORD066440,CUST7861,Swiggy Instamart,2025-03-10 00:29:30,19.0,Grocery,1494.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066443,CUST4233,JioMart,2025-03-10 23:29:30,30.0,Fruits & Vegetables,118.0,"Easy to order, loved it!",5.0,No,No
ORD066448,CUST8302,JioMart,2025-03-10 16:29:30,22.0,Dairy,273.0,"Fast delivery, great service!",5.0,No,No
ORD066449,CUST5022,Swiggy Instamart,2025-03-10 05:29:30,25.0,Grocery,738.0,Very satisfied with the service.,5.0,No,No
ORD066450,CUST3495,JioMart,2025-03-10 11:29:30,29.0,Beverages,654.0,Items missing from order.,2.0,No,Yes
ORD066455,CUST4114,Blinkit,2025-03-10 01:29:30,44.0,Fruits & Vegetables,545.0,Excellent experience!,5.0,Yes,No
ORD066458,CUST9853,Blinkit,2025-03-10 00:29:30,26.0,Personal Care,1237.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066461,CUST7979,Blinkit,2025-03-10 12:29:30,33.0,Fruits & Vegetables,639.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066464,CUST7398,Blinkit,2025-03-10 05:29:30,31.0,Beverages,825.0,Quick and reliable!,5.0,No,No
ORD066466,CUST2059,Blinkit,2025-03-10 12:29:30,16.0,Snacks,191.0,"Fast delivery, great service!",5.0,No,No
ORD066467,CUST9249,Blinkit,2025-03-10 11:29:30,44.0,Snacks,70.0,"Not fresh, disappointed.",2.0,Yes,Yes
ORD066468,CUST7034,JioMart,2025-03-10 17:29:30,30.0,Personal Care,990.0,Packaging could be better.,3.0,No,No
ORD066469,CUST2155,Swiggy Instamart,2025-03-10 14:29:30,46.0,Fruits & Vegetables,139.0,Wrong item delivered.,1.0,Yes,Yes
ORD066472,CUST8237,JioMart,2025-03-10 23:29:30,32.0,Snacks,198.0,Good quality products.,4.0,No,No
ORD066474,CUST8630,JioMart,2025-03-10 18:29:30,23.0,Personal Care,568.0,Very satisfied with the service.,5.0,No,No
ORD066475,CUST2953,Swiggy Instamart,2025-03-10 12:29:30,20.0,Fruits & Vegetables,371.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066477,CUST4318,Blinkit,2025-03-10 00:29:30,5.0,Dairy,540.0,Excellent experience!,5.0,No,No
ORD066479,CUST6175,JioMart,2025-03-10 23:29:30,43.0,Beverages,954.0,Very satisfied with the service.,5.0,Yes,No
ORD066483,CUST7579,Swiggy Instamart,2025-03-10 16:29:30,31.0,Beverages,609.0,Quick and reliable!,5.0,No,No
ORD066490,CUST9494,Blinkit,2025-03-10 12:29:30,51.0,Fruits & Vegetables,419.0,Very satisfied with the service.,5.0,Yes,No
ORD066493,CUST4776,JioMart,2025-03-10 18:29:30,26.0,Dairy,465.0,Packaging could be better.,3.0,No,No
ORD066496,CUST1600,Swiggy Instamart,2025-03-10 02:29:30,21.0,Snacks,478.0,"Easy to order, loved it!",5.0,No,No
ORD066497,CUST3139,JioMart,2025-03-10 05:29:30,36.0,Grocery,1249.0,"Fast delivery, great service!",5.0,No,No
ORD066499,CUST1744,JioMart,2025-03-10 20:29:30,26.0,Personal Care,531.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066502,CUST6453,Swiggy Instamart,2025-03-10 17:29:30,32.0,Personal Care,1321.0,"Fast delivery, great service!",5.0,No,No
ORD066504,CUST8611,Swiggy Instamart,2025-03-10 00:29:30,19.0,Grocery,1048.0,Very satisfied with the service.,5.0,No,No
ORD066508,CUST6003,JioMart,2025-03-10 02:29:30,25.0,Grocery,900.0,Wrong item delivered.,1.0,No,Yes
ORD066509,CUST1995,Blinkit,2025-03-10 11:29:30,18.0,Dairy,485.0,"Easy to order, loved it!",5.0,No,No
ORD066510,CUST9340,Swiggy Instamart,2025-03-10 12:29:30,22.0,Grocery,1148.0,Excellent experience!,5.0,No,No
ORD066511,CUST6161,Blinkit,2025-03-10 00:29:30,22.0,Beverages,470.0,Quick and reliable!,5.0,No,No
ORD066512,CUST9988,Swiggy Instamart,2025-03-10 04:29:30,37.0,Snacks,92.0,Wrong item delivered.,1.0,No,Yes
ORD066514,CUST3607,Blinkit,2025-03-10 19:29:30,37.0,Grocery,1469.0,Items missing from order.,2.0,No,Yes
ORD066515,CUST1023,Swiggy Instamart,2025-03-10 09:29:30,21.0,Beverages,292.0,Wrong item delivered.,1.0,No,Yes
ORD066516,CUST5907,JioMart,2025-03-10 09:29:30,36.0,Dairy,330.0,Packaging could be better.,3.0,No,No
ORD066518,CUST5113,JioMart,2025-03-10 12:29:30,22.0,Fruits & Vegetables,307.0,Packaging could be better.,3.0,No,No
ORD066519,CUST3935,Swiggy Instamart,2025-03-10 20:29:30,28.0,Snacks,356.0,Excellent experience!,5.0,No,No
ORD066521,CUST9116,JioMart,2025-03-10 00:29:30,39.0,Snacks,315.0,Wrong item delivered.,1.0,No,Yes
ORD066529,CUST9531,Swiggy Instamart,2025-03-10 19:29:30,33.0,Personal Care,1395.0,"Not fresh, disappointed.",2.0,No,Yes
ORD066532,CUST9470,Blinkit,2025-03-10 22:29:30,19.0,Snacks,318.0,Packaging could be better.,3.0,No,No
ORD066535,CUST6611,JioMart,2025-03-10 20:29:30,36.0,Personal Care,1663.0,Items missing from order.,2.0,No,Yes
ORD066536,CUST4482,Blinkit,2025-03-10 06:29:30,49.0,Grocery,1440.0,"Very late delivery, not happy.",2.0,Yes,Yes
ORD066537,CUST3131,Blinkit,2025-03-10 19:29:30,49.0,Fruits & Vegetables,172.0,Good quality products.,4.0,Yes,No
ORD066539,CUST2427,Blinkit,2025-03-10 07:29:30,10.0,Grocery,1236.0,Good quality products.,4.0,No,No
ORD066540,CUST4275,Swiggy Instamart,2025-03-10 04:29:30,20.0,Personal Care,546.0,Quick and reliable!,5.0,No,No
ORD066542,CUST9002,Blinkit,2025-03-10 12:29:30,22.0,Grocery,731.0,Packaging could be better.,3.0,No,No
ORD066543,CUST4337,Swiggy Instamart,2025-03-10 02:29:30,36.0,Snacks,345.0,Wrong item delivered.,1.0,No,Yes
ORD066544,CUST4081,Blinkit,2025-03-10 20:29:30,18.0,Snacks,330.0,Quick and reliable!,5.0,No,No
ORD066545,CUST3837,Blinkit,2025-03-10 08:29:30,34.0,Snacks,167.0,"Horrible experience, never ordering again.",1.0,No,Yes
ORD066549,CUST9527,Swiggy Instamart,2025-03-10 20:29:30,42.0,Snacks,237.0,"Horrible experience, never ordering again.",1.0,Yes,Yes
ORD066550,CUST2583,Swiggy Instamart,2025-03-10 11:29:30,20.0,Dairy,506.0,Quick and reliable!,5.0,No,No
ORD066552,CUST6081,Swiggy Instamart,2025-03-10 16:29:30,20.0,Beverages,413.0,"Fast delivery, great service!",5.0,No,No
ORD066553,CUST5694,Swiggy Instamart,2025-03-10 08:29:30,37.0,Beverages,878.0,Wrong item delivered.,1.0,No,Yes
ORD066554,CUST1985,Blinkit,2025-03-10 16:29:30,36.0,Grocery,291.0,"Very late delivery, not happy.",2.0,No,Yes
ORD066555,CUST3389,JioMart,2025-03-10 16:29:30,27.0,Beverages,609.0,"Fast delivery, great service!",5.0,No,No
